url,label,hostname,domain_age_days,domain_lifespan_days,has_ssl,cert_issuer,cert_validity_days
ocsbet.net,0,ocsbet.net,255,365,1,Google Trust Services,90
zalora.sg,0,zalora.sg,5054,5478,1,Amazon,395
mediav.com,0,mediav.com,8060,8766,1,WoTrus CA Limited,396
http://allegro.pl-oferta948193.cfd,1,allegro.pl-oferta948193.cfd,13,365,0,None,-1
https://sites.google.com/view/cuscatlan-sv-salvador1/p%C3%A1gina-principal,1,sites.google.com,10230,11322,1,Google Trust Services,83
commonmx.com,0,commonmx.com,3479,4748,0,None,-1
https://pub-5dd7a94c3d3d407199806ca3d7866db1.r2.dev/linkffff.html,1,pub-5dd7a94c3d3d407199806ca3d7866db1.r2.dev,-1,-1,0,None,-1
adtmonetize.com,0,adtmonetize.com,381,730,0,None,-1
https://pub-3b78e8bd009e48b6b19e6828c5929656.r2.dev/vdgjhdsgdygfvbfhbehjeejh.html,1,pub-3b78e8bd009e48b6b19e6828c5929656.r2.dev,-1,-1,0,None,-1
https://new.express.adobe.com/webpage/zVoAKj09pPCYv,1,new.express.adobe.com,14185,14425,1,Amazon,394
24-hd.com,0,24-hd.com,1174,1826,0,None,-1
ellielabs.com,0,ellielabs.com,3486,3652,0,None,-1
https://script.google.com/macros/s/AKfycbwGtBYI3-wTzL-CjyMEPEQOjH0OirBIqxKxezO2cr971WVF_VIZscGGUakiziN2TyqnGw/exec&key=lNtGAOlHGzrmyUI3xIYc1g,1,script.google.com,10230,11322,1,Google Trust Services,83
mironline.ru,0,mironline.ru,6827,6940,0,None,-1
streamruby.com,0,streamruby.com,1649,1826,1,Google Trust Services,90
transcy.io,0,transcy.io,1564,1826,1,Google Trust Services,90
https://us2.campaign-archive.com/?e=7c262c7663&u=c1e16267038965aeba6040c87&id=27bd30de73,1,us2.campaign-archive.com,6833,9131,1,DigiCert Inc,365
spline.design,0,spline.design,-1,-1,1,Let's Encrypt,89
https://docs.google.com/presentation/d/e/2PACX-1vR0rVGyEO5cHJk1FQI0wn_mhFje_xak23ibKoGvTGghu3cn4zPHPLKFogtJ2GhSoigclJBOJVf4ANqv/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1,docs.google.com,-1,-1,1,Google Trust Services,83
https://q-r.to/bfIlYM,1,q-r.to,-1,-1,1,Amazon,394
endclothing.com,0,endclothing.com,-1,-1,1,DigiCert Inc,367
https://ln.run/8AQZT,1,ln.run,-1,-1,1,Google Trust Services,90
kickstarter.com,0,kickstarter.com,9774,10591,1,Google Trust Services,90
https://holdenpeter01.wixstudio.com/my-site-1,1,holdenpeter01.wixstudio.com,3197,4017,1,Let's Encrypt,89
https://l.ead.me/bfdqZo,1,l.ead.me,3621,4018,1,Amazon,394
http://www3-vpass-jp.jyzghzx.com/,1,www3-vpass-jp.jyzghzx.com,2681,2922,0,None,-1
https://blackhillscbnklogln.weebly.com/,1,blackhillscbnklogln.weebly.com,7114,7304,0,None,-1
omelete.com.br,0,omelete.com.br,9389,9497,1,Let's Encrypt,89
https://authority.iripsfx.cn/icmclub-icm_login,1,authority.iripsfx.cn,71,365,0,None,-1
auto-scan.ru,0,auto-scan.ru,6900,7305,1,Let's Encrypt,89
https://polygonixssl-joana.blogspot.com/,1,polygonixssl-joana.blogspot.com,-1,-1,1,Google Trust Services,83
https://airmilesrewardprogrammsd.weebly.com/,1,airmilesrewardprogrammsd.weebly.com,7114,7304,0,None,-1
cyclegear.com,0,cyclegear.com,-1,-1,1,Google Trust Services,90
southernliving.com,0,southernliving.com,10003,10226,1,Let's Encrypt,89
fortimonitor.com,0,fortimonitor.com,2893,3287,0,None,-1
ingramcontent.com,0,ingramcontent.com,5959,6940,1,Let's Encrypt,89
myportfolio.com,0,myportfolio.com,10278,10591,1,Let's Encrypt,89
cam4.com,0,cam4.com,9549,10226,1,GlobalSign nv-sa,396
72to.ru,0,72to.ru,5887,6209,0,None,-1
luxuretv.com,0,luxuretv.com,-1,-1,1,Let's Encrypt,89
https://ithelpdesk-uc.weebly.com/,1,ithelpdesk-uc.weebly.com,7114,7304,1,Let's Encrypt,89
ouo.press,0,ouo.press,3458,3652,1,Google Trust Services,90
shiprocket.in,0,shiprocket.in,4451,5113,1,Amazon,394
https://shawwebccab.weebly.com/,1,shawwebccab.weebly.com,7114,7304,0,None,-1
https://qrco.de/beHl9R,1,qrco.de,-1,-1,1,Amazon,394
deviceaccess.host,0,deviceaccess.host,776,3653,0,None,-1
http://allegrolokalnie.oferta247564381.cyou,1,allegrolokalnie.oferta247564381.cyou,4,365,0,None,-1
https://nipepe-3d2ee.firebaseapp.com/,1,nipepe-3d2ee.firebaseapp.com,-1,-1,0,None,-1
emma-sleep.in,0,emma-sleep.in,-1,-1,1,Google Trust Services,90
https://urulmbk87.ukit.me/,1,urulmbk87.ukit.me,-1,-1,1,GoGetSSL,395
schoology.com,0,schoology.com,-1,-1,1,GlobalSign nv-sa,180
mediaset.net,0,mediaset.net,-1,-1,0,None,-1
https://planification-express.com/colis,1,planification-express.com,-1,-1,0,None,-1
https://universityjobverificationon.weebly.com/,1,universityjobverificationon.weebly.com,7114,7304,1,Let's Encrypt,89
tuik.gov.tr,0,tuik.gov.tr,7240,7304,0,None,-1
vivitusuerte.com,0,vivitusuerte.com,7273,7670,1,Let's Encrypt,89
crooksandliars.com,0,crooksandliars.com,7682,8400,1,Sectigo Limited,321
hostbasket.com,0,hostbasket.com,8760,8766,0,None,-1
https://step2-9f5d0.web.app/,1,step2-9f5d0.web.app,-1,-1,1,Google Trust Services,89
https://qrco.de/bfMw4G,1,qrco.de,-1,-1,1,Amazon,394
wlu.edu,0,wlu.edu,13086,13766,1,Let's Encrypt,89
wavecdn.net,0,wavecdn.net,5253,5479,0,None,-1
https://tmssrbkvrfyidt.weebly.com/,1,tmssrbkvrfyidt.weebly.com,7114,7304,1,Let's Encrypt,89
westernsydney.edu.au,0,westernsydney.edu.au,-1,-1,1,DigiCert Inc,365
https://t.co/8s1Wc9YN21?appnxsid=%511302777406700605O42811o2Qq7gxjloYLcLLqncE37FSsYTgOFWaVBdLlhyIUjcS4Eo,1,t.co,5624,5843,1,Let's Encrypt,89
uaudio.com,0,uaudio.com,9889,10226,1,Google Trust Services,90
jewishvirtuallibrary.org,0,jewishvirtuallibrary.org,9109,9131,1,Google Trust Services,90
https://docs.google.com/presentation/d/114GJ3LtrlP72-oJvRWYg6DQK1xX8T2XYYPnpZCirc7Q/pub?start=false&amp;loop=false&amp;delayms=3000,1,docs.google.com,-1,-1,1,Google Trust Services,83
https://pal.bio/cnmrviscoy,1,pal.bio,-1,-1,0,None,-1
https://docs.google.com/presentation/d/1xJTf6L8CF-sWYb050h6iNV-xuVJMwdmsrgARKZhq53w/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1,docs.google.com,-1,-1,1,Google Trust Services,83
https://imakkata.pe/sl//,1,imakkata.pe,-1,-1,1,Let's Encrypt,89
https://waselegypt.com/comcxt/,1,waselegypt.com,-1,-1,1,ZeroSSL,90
lahuashanbx.com,0,lahuashanbx.com,2226,2557,0,None,-1
https://new.express.adobe.com/webpage/Z9gGvdDhlQfY3,1,new.express.adobe.com,14185,14425,1,Amazon,394
yankodesign.com,0,yankodesign.com,7949,9497,1,Google Trust Services,90
charlotteobserver.com,0,charlotteobserver.com,10261,10956,1,DigiCert Inc,394
https://btc0nnect-vm.weebly.com/,1,btc0nnect-vm.weebly.com,7114,7304,0,None,-1
https://geocities.ws/77028829000/7222292e68746d6c282/7222292e68746d6c282/203G.shtml,1,geocities.ws,-1,-1,1,Google Trust Services,90
nesthubdns.com,0,nesthubdns.com,2734,2922,0,None,-1
ganamos.biz,0,ganamos.biz,-1,-1,1,Google Trust Services,90
schulist.link,0,schulist.link,3459,3652,0,None,-1
https://b1xs4tcoi9h2-pages-dev.translate.goog/support.apple.com.html?_x_tr_sch=&amp;_x_tr_sl=monex&amp;_x_tr_tl=ja,1,b1xs4tcoi9h2-pages-dev.translate.goog,-1,-1,1,Google Trust Services,83
https://pub-502b05dd72194beeb3dbb59e5ca29d96.r2.dev/index.html,1,pub-502b05dd72194beeb3dbb59e5ca29d96.r2.dev,-1,-1,0,None,-1
https://atisorkanpol.web.app/,1,atisorkanpol.web.app,-1,-1,1,Google Trust Services,89
https://ln.run/tzxB9,1,ln.run,-1,-1,1,Google Trust Services,90
extensis.com,0,extensis.com,11039,12053,1,Amazon,394
http://realizahoje.co/kG6Pv,1,realizahoje.co,32,365,1,Google Trust Services,90
https://serwer2479343.home.pl/,1,serwer2479343.home.pl,10149,15366,1,home.pl S.A.,364
apkfunny.com,0,apkfunny.com,406,730,1,Google Trust Services,90
https://chatbot.page/Ob0RSF,1,chatbot.page,-1,-1,1,Google Trust Services,90
heroforge.com,0,heroforge.com,9170,10227,1,Google Trust Services,90
info-app5shs.ru,0,info-app5shs.ru,870,1096,1,Let's Encrypt,89
https://rp.mockplus.com/run/MxPe4oJtiU/ZikDOcTPJX?cps=hide&rps=hide&nav=1&ha=0&la=0&fc=1&out=1&rt=1&isFrame=true&moduleID=tO7FX9zSI,1,rp.mockplus.com,4257,4383,1,"DigiCert, Inc.",387
priorityvpn.app,0,priorityvpn.app,-1,-1,1,Google Trust Services,90
getsolara.dev,0,getsolara.dev,-1,-1,0,None,-1
https://qrco.de/bfRRlu,1,qrco.de,-1,-1,1,Amazon,394
mediaiqdigital.com,0,mediaiqdigital.com,5488,5844,1,Amazon,394
awsdns-50.com,0,awsdns-50.com,5446,5844,0,None,-1
2xclick.ru,0,2xclick.ru,5870,6209,0,None,-1
https://1weenamesooi22939.weebly.com/,1,1weenamesooi22939.weebly.com,7114,7304,0,None,-1
piaggio.com,0,piaggio.com,11118,11324,0,None,-1
mtgglobals.com,0,mtgglobals.com,955,1096,0,None,-1
uvm.edu,0,uvm.edu,14038,14718,1,Internet2,365
zvelo.com,0,zvelo.com,5727,6209,1,"GoDaddy.com, Inc.",397
oderland.com,0,oderland.com,9844,12418,1,Sectigo Limited,396
arc-dc-msedge.net,0,arc-dc-msedge.net,692,731,0,None,-1
https://scion-capitalllc.myportfolio.com/,1,scion-capitalllc.myportfolio.com,10278,10591,1,Let's Encrypt,89
https://allegrolokalnie.pl-4014.shop/oferta/b353e2c3-ab0d-4879-b5a2-c81c90705af9,1,allegrolokalnie.pl-4014.shop,-1,-1,0,None,-1
ibj.com,0,ibj.com,10919,10957,1,Google Trust Services,90
vaicore.xyz,0,vaicore.xyz,1652,1826,0,None,-1
sumicity.net.br,0,sumicity.net.br,6969,7305,1,Sectigo Limited,381
https://docs.google.com/presentation/d/117cQBSSc15lyiAH4DvAXkPnKch_9uPkPWSUp8a8s5b4/edit,1,docs.google.com,-1,-1,1,Google Trust Services,83
localiq.com,0,localiq.com,7346,8035,1,Google Trust Services,90
whatwg.org,0,whatwg.org,7863,9496,1,Let's Encrypt,89
wafb.com,0,wafb.com,10464,10593,1,Amazon,395
etice.ce.gov.br,0,etice.ce.gov.br,-1,-1,0,None,-1
iionads.com,0,iionads.com,1049,1096,1,Sectigo Limited,365
petitiononline.com,0,petitiononline.com,-1,-1,1,Amazon,394
https://www.dropbox.com/scl/fi/dkzlsahkdzz23seojkb9c/Bt-Internet.papert?rlkey=0m4cfikz32lt8885e2i6trchz&st=12xt8l,1,www.dropbox.com,-1,-1,1,DigiCert Inc,391
https://snaljmh.cn/xzswa/,1,snaljmh.cn,136,365,1,Let's Encrypt,89
https://about.me/validmailboxdata,1,about.me,6351,9496,1,Google Trust Services,90
https://qrco.de/bfQtO9,1,qrco.de,-1,-1,1,Amazon,394
mox.tv,0,mox.tv,5335,6209,1,Let's Encrypt,89
oriflame.com,0,oriflame.com,10535,10591,1,Corporation Service Company,374
bd.com,0,bd.com,12895,13513,1,DigiCert Inc,395
https://l.ead.me/bfKau6,1,l.ead.me,3621,4018,1,Amazon,394
nature.org,0,nature.org,10718,12419,1,Let's Encrypt,89
https://docs.google.com/presentation/d/e/2PACX-1vTSx-mrcGo3FUHs1IEKCjHB8X-YLzRCAsJFTVuD3CjQn0KQLrVCFabMyc67SHgiuUtqwj3dv6x1wsdR/pub?start=false&amp;loop=false&amp;delayms=3000,1,docs.google.com,-1,-1,1,Google Trust Services,83
exelator.com,0,exelator.com,6832,6940,1,GlobalSign nv-sa,396
https://fit2101-cc7bc.firebaseapp.com/,1,fit2101-cc7bc.firebaseapp.com,-1,-1,0,None,-1
viddler.com,0,viddler.com,-1,-1,1,Let's Encrypt,89
https://q-r.to/bfGzyu,1,q-r.to,-1,-1,1,Amazon,394
volcmcdn3.com,0,volcmcdn3.com,-1,-1,0,None,-1
fciis.net,0,fciis.net,-1,-1,0,None,-1
keywordseverywhere.com,0,keywordseverywhere.com,-1,-1,1,Sectigo Limited,396
indeed.com,0,indeed.com,-1,-1,1,Google Trust Services,90
https://bafkreigxhpgb6nlue65lvgr4kuqki67smzded5aatan7wh7lxyf7yehb2e.ipfs.dweb.link/,1,bafkreigxhpgb6nlue65lvgr4kuqki67smzded5aatan7wh7lxyf7yehb2e.ipfs.dweb.link,-1,-1,0,None,-1
https://authc-urrently.com/,1,authc-urrently.com,-1,-1,1,Google Trust Services,90
gvt01.com,0,gvt01.com,-1,-1,1,"GoDaddy.com, Inc.",365
https://xn--atualizaraseguranadoisrucpt-5mc.weebly.com/,1,xn--atualizaraseguranadoisrucpt-5mc.weebly.com,-1,-1,0,None,-1
https://q-r.to/bfJAbw,1,q-r.to,-1,-1,1,Amazon,394
https://bafkreidiuebojfcisjz7vuw4hrjxbdq7aarzo6j2t7v7bk4kdd75qd3s4q.ipfs.dweb.link/,1,bafkreidiuebojfcisjz7vuw4hrjxbdq7aarzo6j2t7v7bk4kdd75qd3s4q.ipfs.dweb.link,-1,-1,1,Let's Encrypt,89
https://upaep-mx.weebly.com/,1,upaep-mx.weebly.com,-1,-1,0,None,-1
aruba.it,0,aruba.it,9418,9606,0,None,-1
https://bafkreibs3gyv3oavez55fea7ut2mm7rk5ia4g7nhk4vkorcx65r7ldialu.ipfs.dweb.link/,1,bafkreibs3gyv3oavez55fea7ut2mm7rk5ia4g7nhk4vkorcx65r7ldialu.ipfs.dweb.link,3128,3287,0,None,-1
itgo.com,0,itgo.com,9697,9862,0,None,-1
mergecola.com,0,mergecola.com,378,730,0,None,-1
https://l.ead.me/bfGlkC,1,l.ead.me,3621,4018,1,Amazon,394
rentry.co,0,rentry.co,-1,-1,0,None,-1
vertitecnologia.com.br,0,vertitecnologia.com.br,5092,5114,1,Google Trust Services,89
republic.com,0,republic.com,9920,10226,1,Google Trust Services,90
https://bit.ly/3WGZOcC,1,bit.ly,-1,-1,1,DigiCert Inc,364
danone.com,0,danone.com,-1,-1,1,Sectigo Limited,280
https://docs.google.com/presentation/d/e/2PACX-1vTNcQmvuB8pPyrJzCEZRuGAcNUWE-rdpofEOuS2FaU7kdZFSpA5cC__qAeM2XMucX3TeN65IBmhtQ6C/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1,docs.google.com,-1,-1,1,Google Trust Services,83
https://qrco.de/bfbB9V,1,qrco.de,-1,-1,1,Amazon,394
kachelmannwetter.com,0,kachelmannwetter.com,8682,8766,1,Let's Encrypt,89
lexsynergy.net,0,lexsynergy.net,7443,7670,1,Let's Encrypt,89
https://jndsbuik2linkthn-2184y129471.start.page/,1,jndsbuik2linkthn-2184y129471.start.page,-1,-1,1,Google Trust Services,90
24horas.cl,0,24horas.cl,-1,-1,1,Let's Encrypt,89
https://q-r.to/bfNmyN,1,q-r.to,-1,-1,1,Amazon,394
uhg.com,0,uhg.com,10745,10958,1,COMODO CA Limited,365
rchsd.org,0,rchsd.org,7027,9131,1,GlobalSign nv-sa,180
choosechicago.com,0,choosechicago.com,9389,9679,1,Let's Encrypt,89
https://qrco.de/bfIlYM,1,qrco.de,-1,-1,1,Amazon,394
https://vardskapone.wpenginepowered.com/svenska/login.html,1,vardskapone.wpenginepowered.com,-1,-1,1,Let's Encrypt,89
https://theaubergroup.zmailcloud.com/,1,theaubergroup.zmailcloud.com,5337,5479,1,DigiCert Inc,396
lse.co.uk,0,lse.co.uk,9934,11688,1,Google Trust Services,90
https://strawberry-3az3-ps0a.6hfgwx79.workers.dev,1,strawberry-3az3-ps0a.6hfgwx79.workers.dev,-1,-1,0,None,-1
https://interiakastliveresbrakeers.com/login,1,interiakastliveresbrakeers.com,-1,-1,0,None,-1
customs.ru,0,customs.ru,10502,10606,0,None,-1
handelsblatt.com,0,handelsblatt.com,-1,-1,1,Google Trust Services,90
yg5sjx5kzy.com,0,yg5sjx5kzy.com,746,1461,1,Sectigo Limited,370
ohpolly.com,0,ohpolly.com,6303,6574,1,Google Trust Services,90
usb.org,0,usb.org,10634,10956,1,Google Trust Services,90
https://cancel-heartland-database.firebaseapp.com/,1,cancel-heartland-database.firebaseapp.com,-1,-1,1,Google Trust Services,89
https://l.ead.me/bfX5cq,1,l.ead.me,3621,4018,1,Amazon,394
https://new.express.adobe.com/webpage/J3A17eS8PWcC9,1,new.express.adobe.com,14185,14425,1,Amazon,394
amlegal.com,0,amlegal.com,10767,12783,1,Let's Encrypt,89
https://sss555ssssaaaazzzzzccc.start.page/,1,sss555ssssaaaazzzzzccc.start.page,-1,-1,1,Google Trust Services,90
tpd-soe.com,0,tpd-soe.com,955,1461,0,None,-1
c3.ai,0,c3.ai,-1,-1,1,Certainly,29
https://sites.google.com/view/rulitobarurjoexdfiufei1,1,sites.google.com,10230,11322,1,Google Trust Services,83
one.store,0,one.store,1449,1461,1,Google Trust Services,90
rmb-ss.jp,0,rmb-ss.jp,2363,2586,0,None,-1
powercam365.com,0,powercam365.com,1833,2191,0,None,-1
pananames.com,0,pananames.com,6008,6209,1,"GoDaddy.com, Inc.",378
modat.io,0,modat.io,656,1096,1,Google Trust Services,89
https://bit.ly/3ZL6VlP,1,bit.ly,-1,-1,1,DigiCert Inc,364
https://ipfs.best-practice.se/ipfs/bafkreidh5rulq6agdysadumnsmiab4ifzfji5ivjon7hc3j44jya3ixluu,1,ipfs.best-practice.se,5578,5844,1,Let's Encrypt,89
https://allianceterrit.web.app/,1,allianceterrit.web.app,-1,-1,1,Google Trust Services,89
ozon.com,0,ozon.com,8982,10718,1,GlobalSign nv-sa,396
https://l.ead.me/bfIfeJ,1,l.ead.me,3621,4018,1,Amazon,394
classicfm.com,0,classicfm.com,10982,11322,1,DigiCert Inc,385
uxcom.jp,0,uxcom.jp,7102,7325,0,None,-1
gwi.com,0,gwi.com,11110,11324,1,Google Trust Services,90
klingai.com,0,klingai.com,541,730,1,GlobalSign nv-sa,396
https://bookme.com/btwebmail,1,bookme.com,8614,10227,1,Let's Encrypt,89
erp321.cn,0,erp321.cn,4151,4383,0,None,-1
https://vispwzsf.firebaseapp.com/,1,vispwzsf.firebaseapp.com,-1,-1,1,Google Trust Services,89
profession.hu,0,profession.hu,-1,-1,1,Sectigo Limited,395
woolypooly.com,0,woolypooly.com,2155,2192,1,Google Trust Services,90
savethechildren.org,0,savethechildren.org,10857,12053,1,Google Trust Services,90
https://mail-hindustanpetroleum-com.weebly.com/,1,mail-hindustanpetroleum-com.weebly.com,-1,-1,1,Let's Encrypt,89
https://docs.google.com/presentation/d/1qOBX0dK5-2H8R1g0CTqp7z6UuhpsRwnudFyTfWT_Nww/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1,docs.google.com,-1,-1,1,Google Trust Services,83
web3modal.org,0,web3modal.org,1035,1096,1,Google Trust Services,90
https://docs.google.com/presentation/d/e/2PACX-1vSvjJlICaXBGTF8Kr_k9hkp_u2cEISRd7-QZ3LpPJZbtOWESDD-QjKgX6UI4rHp7b10EW8hi5iG87tl/pub?start=false&amp;loop=false&amp;delayms=3000,1,docs.google.com,-1,-1,1,Google Trust Services,83
https://docs.google.com/presentation/d/e/2PACX-1vQRvVG65vKqOFlR-i50BofPXudVBAqEDMcNUDA0ESgFn8qgf6cxhw8JWTzAoMphRZHICwEuVcAW8s7B/pub?start=false&loop=false&delayms=3000,1,docs.google.com,-1,-1,1,Google Trust Services,83
ekmcdn.com,0,ekmcdn.com,-1,-1,0,None,-1
https://www.flowcode.com/page/checkjust,1,www.flowcode.com,5573,5844,1,Google Trust Services,90
https://washingtonstateuniversityoffice365emailverificatio.ukit.me/,1,washingtonstateuniversityoffice365emailverificatio.ukit.me,3202,3287,1,GoGetSSL,395
http://dgs-bot-neodos.one,1,dgs-bot-neodos.one,361,365,0,None,-1
fimfiction.net,0,fimfiction.net,5184,6210,1,Google Trust Services,90
megared.net.mx,0,megared.net.mx,10112,10226,0,None,-1
jiemian.com,0,jiemian.com,4373,5113,1,GlobalSign nv-sa,396
http://reurl.cc/adqv53,1,reurl.cc,2982,3287,1,Let's Encrypt,89
sandiego.edu,0,sandiego.edu,9100,9415,1,Internet2,365
tusur.ru,0,tusur.ru,10040,10234,1,GlobalSign nv-sa,396
http://celcomdigi-main-ffe1dfb1a4b9518259c598f.webflow.io,1,celcomdigi-main-ffe1dfb1a4b9518259c598f.webflow.io,4516,5479,0,None,-1
https://bit.ly/3Vo3GOs,1,bit.ly,-1,-1,1,DigiCert Inc,364
https://bit.ly/3RU8z0b,1,bit.ly,-1,-1,1,DigiCert Inc,364
sexbule.xxx,0,sexbule.xxx,-1,-1,1,Let's Encrypt,89
ebrd.com,0,ebrd.com,-1,-1,1,DigiCert Inc,305
twnmm.com,0,twnmm.com,6016,6574,1,Let's Encrypt,89
https://accounts.marketwebb.mobi/en/login,1,accounts.marketwebb.mobi,-1,-1,0,None,-1
https://199.242.109.208.host.secureserver.net/,1,199.242.109.208.host.secureserver.net,10034,13000,0,None,-1
https://mlydqgkftpeda.web.app/,1,mlydqgkftpeda.web.app,-1,-1,1,Google Trust Services,89
mst.edu,0,mst.edu,6736,7782,1,Internet2,396
bcebos.com,0,bcebos.com,4039,4383,0,None,-1
https://securejonesburgbank.weebly.com/,1,securejonesburgbank.weebly.com,7114,7304,0,None,-1
nethost.cz,0,nethost.cz,9146,9860,1,Let's Encrypt,89
https://bourboulias.gr/plugins/editors/11.php,1,bourboulias.gr,-1,-1,0,None,-1
https://bit.ly/3Pu2iH2,1,bit.ly,-1,-1,1,DigiCert Inc,364
https://q-r.to/bfJaEL,1,q-r.to,-1,-1,1,Amazon,394
https://l.ead.me/bfZJ6O,1,l.ead.me,3621,4018,1,Amazon,394
terrapinn.com,0,terrapinn.com,9263,9496,0,None,-1
https://telstra-102379.weeblysite.com/,1,telstra-102379.weeblysite.com,4656,4748,0,None,-1
https://t.co/Is6Xd4fiCs?utm_campaign=featured_banner&amp;utm_medium=referral&amp;utm_source=later-linkinbio,1,t.co,5624,5843,1,Let's Encrypt,89
https://aac-dqh.pages.dev/,1,aac-dqh.pages.dev,-1,-1,0,None,-1
https://q-r.to/bfT6lG,1,q-r.to,-1,-1,1,Amazon,394
gguezsatc.com,0,gguezsatc.com,463,730,0,None,-1
rallyhouse.com,0,rallyhouse.com,6073,7211,1,Google Trust Services,90
https://q-r.to/bfKPrl,1,q-r.to,-1,-1,1,Amazon,394
https://factures-ulys.com/index.php,1,factures-ulys.com,10,365,1,Let's Encrypt,89
optimizely.com,0,optimizely.com,5729,5844,1,Google Trust Services,90
hibid.com,0,hibid.com,6094,9131,1,Google Trust Services,90
https://qrco.de/bfGxa2,1,qrco.de,-1,-1,1,Amazon,394
cardlytics.com,0,cardlytics.com,6412,9132,1,Let's Encrypt,89
https://ply-cfbindiana.web.app/,1,ply-cfbindiana.web.app,-1,-1,0,None,-1
https://new.express.adobe.com/webpage/zpbVZXAwQSarI,1,new.express.adobe.com,14185,14425,1,Amazon,394
https://uadp.weebly.com/,1,uadp.weebly.com,7114,7304,1,Let's Encrypt,89
sanborns.com.mx,0,sanborns.com.mx,11039,12053,0,None,-1
government.bg,0,government.bg,-1,-1,1,Sectigo Limited,365
https://qrco.de/bfCvJ8,1,qrco.de,-1,-1,1,Amazon,394
https://pub-d017b0f78ed64420b48f8c1f9845e731.r2.dev/xquick.html,1,pub-d017b0f78ed64420b48f8c1f9845e731.r2.dev,-1,-1,0,None,-1
99acres.com,0,99acres.com,7394,8766,1,DigiCert Inc,367
https://bit.ly/3KRroNH,1,bit.ly,-1,-1,1,DigiCert Inc,364
spreadfirefox.com,0,spreadfirefox.com,7728,8035,0,None,-1
https://docs.google.com/presentation/d/e/2PACX-1vSy1snLs13m19YQ_uOnhf5pOEpyp9RzvsuiQtzpA5otbCjfNjgnhgdt6fUo1Z7pPPMTmc8c2K-LK-Og/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1,docs.google.com,-1,-1,1,Google Trust Services,83
bitcoinmagazine.com,0,bitcoinmagazine.com,5234,5479,1,Let's Encrypt,89
ronghub.com,0,ronghub.com,3915,4018,0,None,-1
https://qrco.de/bfSR1t,1,qrco.de,-1,-1,1,Amazon,394
tophotels.group,0,tophotels.group,-1,-1,1,Let's Encrypt,89
ecdnx.com,0,ecdnx.com,911,1827,0,None,-1
kaiostech.com,0,kaiostech.com,3394,3652,1,Let's Encrypt,89
https://qrco.de/bfKL5S,1,qrco.de,-1,-1,1,Amazon,394
https://docs.google.com/presentation/d/e/2PACX-1vQlbh0f-bT-hs6IMSaYE1Tg4AYUXO3OAzI8EZHdaEyRVDzFNHxvEl6W55G1S7AkVAIlm1WLHSJfBJ8V/pub?start=false&amp;loop=false&amp;delayms=3000,1,docs.google.com,-1,-1,1,Google Trust Services,83
https://t.co/UWyngblYY8,1,t.co,5624,5843,1,Let's Encrypt,89
googledomains.com,0,googledomains.com,8076,8401,1,Google Trust Services,83
https://espace-client-oran.wixsite.com/espace-client-orange,1,espace-client-oran.wixsite.com,-1,-1,1,Let's Encrypt,89
timernet.ru,0,timernet.ru,5757,5844,1,Let's Encrypt,89
amazon.pl,0,amazon.pl,9844,9861,1,Amazon,354
cyberlink.com,0,cyberlink.com,10236,11687,1,"DigiCert, Inc.",396
kookeey.info,0,kookeey.info,-1,-1,0,None,-1
aarnet.net.au,0,aarnet.net.au,-1,-1,0,None,-1
https://chatbot.page/sCj6fT,1,chatbot.page,-1,-1,1,Google Trust Services,90
ibomma.rodeo,0,ibomma.rodeo,49,365,0,None,-1
regzone.cz,0,regzone.cz,8078,10591,1,DigiCert Inc,396
yota.ru,0,yota.ru,6895,6940,0,None,-1
msvdn.net,0,msvdn.net,2851,2922,0,None,-1
affaritaliani.it,0,affaritaliani.it,10728,10717,1,TI Trust Technologies S.R.L.,396
https://boltonsadin.web.app/,1,boltonsadin.web.app,-1,-1,0,None,-1
https://pub-0ae50a4c573c409f93585499aeac650f.r2.dev/cvbnmkjh.html,1,pub-0ae50a4c573c409f93585499aeac650f.r2.dev,-1,-1,0,None,-1
http://lodgevinasdelsol.com/ok.php,1,lodgevinasdelsol.com,2311,2557,0,None,-1
polyu.edu.hk,0,polyu.edu.hk,11241,12611,1,DigiCert Inc,396
https://us13.campaign-archive.com/?u=4654a8cf4514e0974d83f5f71&id=35607417b3,1,us13.campaign-archive.com,6833,9131,1,DigiCert Inc,365
tmweb.ru,0,tmweb.ru,7021,7305,1,Let's Encrypt,89
odaclass.com,0,odaclass.com,3118,3287,1,Alibaba Cloud Computing Ltd.,396
https://kucoienlogiines.webflow.io/,1,kucoienlogiines.webflow.io,4516,5479,1,Google Trust Services,90
italiaoggi.it,0,italiaoggi.it,10826,10947,1,DigiCert Inc,370
https://websecurityclosureofemail.weebly.com/,1,websecurityclosureofemail.weebly.com,7114,7304,1,Let's Encrypt,89
https://l.ead.me/bfJAm5,1,l.ead.me,3621,4018,1,Amazon,394
